time,lat,lon,altitude_m,velocity_mps,mass_kg,fuel_remaining
22.100000000000044,28.59122082979273,-80.57266847288692,-1051.3307762946934,482.08535499710376,487988.40306626935,440604.40306626935
22.200000000000045,28.591491362627014,-80.5726174673788,-1061.1975221326575,482.8060329240065,487713.3328098111,440329.3328098111
22.300000000000047,28.591763186956594,-80.57256611065688,-1071.114086382091,483.53026891289994,487438.26255335286,440054.26255335286
22.40000000000005,28.5920363034243,-80.57251440152277,-1081.080522928387,484.2580553524319,487163.1922968946,439779.1922968946
22.50000000000005,28.592310712671786,-80.57246233877666,-1091.0968856979162,484.98938459361455,486888.12204043637,439504.12204043637
22.60000000000005,28.59258641533953,-80.57240992121719,-1101.1632286626846,485.72424895047993,486613.0517839781,439229.0517839781
22.700000000000053,28.59286341206684,-80.57235714764157,-1111.2796058338135,486.4626407007352,486337.9815275199,438953.9815275199
22.800000000000054,28.59314170349182,-80.57230401684551,-1121.4460712680593,487.2045520864112,486062.91127106163,438678.91127106163
22.900000000000055,28.593421290251406,-80.57225052762321,-1131.662679062225,487.94997531450844,485787.8410146034,438403.8410146034
23.000000000000057,28.59370217298127,-80.57219667876745,-1141.929483352229,488.69890255763534,485512.77075814514,438128.77075814514
23.10000000000006,28.593984352315918,-80.57214246906946,-1152.2465383186936,489.4513259546415,485237.7005016869,437853.7005016869
23.20000000000006,28.594267828888587,-80.572087897319,-1162.6138981832191,490.20723761125066,484962.63024522865,437578.63024522865
23.30000000000006,28.594552603331312,-80.57203296230436,-1173.031617208384,490.96662960067925,484687.5599887704,437303.5599887704
23.400000000000063,28.594838676274843,-80.5719776628123,-1183.4997496930882,491.72949396426316,484412.48973231215,437028.48973231215
23.500000000000064,28.595126048348703,-80.57192199762812,-1194.0183499790728,492.4958227120616,484137.4194758539,436753.4194758539
23.600000000000065,28.595414720181132,-80.57186596553565,-1204.5874724481255,493.2656078234747,483862.34921939566,436478.34921939566
23.700000000000067,28.5957046923991,-80.57180956531717,-1215.2071715230122,494.03884124783707,483587.2789629374,436203.2789629374
